PROLIFIC_PID,loop_id,pair_id,full_rating,event_rating,order_group,Q12,Q13,PairID,story_i,story_j,bucket,sim_full,sim_event,FullA,FullB,EventsA,EventsB
59c3eeac05da9d0001402bcd,2,131,1: not similar,2: slightly similar,overal_first,"graduate school is a lot of serious dedication just like getting a pilot license
",one sounds like a child ignoring time with his elders and the other is indegionous in the airplane ,P131,246,455,HL,0.40777957,0.123518005,"and uh, loved it. You know, I was in one of those graduate programs and on, you know, a good salary , and I enjoyed it , but I always felt like I couldn't express myself enough and there was perhaps, ah, some environment somewhere where I could really make a difference. And you know , I was almost nine years in the bank. I could have gotten my superannuation and been set up with a nice house somewhere. I didn't wan na be that person in years, you know, in years in the future, uh, and not have had taken risks. And I was in a very comfortable environment , and I just didn't have this need to take a risk , and I was like excited about taking a risk and not really knowing what the outcome would be. And uh, we didn't know a whole lot back then , but we just made our classes so much fun. People would laugh the whole way through , and so as a result, it just exploded. We went from 23 people our first night to about 200 people after eight weeks. If you've got that feeling inside that there's something else, it's very hard to get rid of -- which is a good thing. I think there's that something driving you to say , "" Well there's something else "" out there . ''",""" to be a flight attendant. '' So I was applying for the flight attendant positions and nothing was coming open for me. And then a friend of mine was like, "" Well, why don't you, "" have you considered being a pilot and flying the plane? '' I was like , "" No, I never considered that. "" It never crossed my mind. '' [Pilot # 2] We never really saw people in the cockpit that looked like us. And so now, we can give that type of exposure. [Pilot # 1] You still find some people that don't like maybe seeing us up there in the cockpit. But, you know, this is how it's gon na be. So, this is the generation where all doors are open, there's no excuses anymore.",I was in one of those graduate programs — I was almost nine years in the bank — We made our classes fun — The number of people in the class grew from 23 to about 200 after eight weeks,I was applying for the flight attendant positions — A friend suggested I consider being a pilot and flying the plane
59c3eeac05da9d0001402bcd,46,194,2: slightly similar,2: slightly similar,overal_first,You can overcome and persevere if you try hard enough ,One has a past with the nazi and not anger toward it and the other was damaged in a car accident and holds no anger toward his past ,P194,42,165,HL,0.39262727,0.13689797,"being six years old , postcards coming into my family, as one after another of the relatives that my parents had were, you know, dead in the concentration camps. And I remember just being very affected by that as a six or seven year old. I became convinced right then , I think, that I did not want to be one of those people. I wanted to be a kind of person that helped other people. That instead of bringing suffering , I wanted to try to alleviate suffering. And what better way to try to alleviate the suffering of human beings than being a doctor? I think everyone has to make a choice which will bring themselves inner peace and happiness as the best they can achieve it. No matter what you do, you will have an opportunity to impact on other people's lives, just by who you are and the way you act.","and the next minute, you know , I'm thrown over 50 feet from a car  and they thought I died, you know? And they thought I'd never walk again. And people have often asked was I not angry or bitter , and the answer is no. It just is.  Everything seems so minimal, you know, when I'm sitting here talking to you. But just, you know, your mother, the accident...  why not just, "" You know what, I cant ''? Like, you know --?  What would have been my option? You see it, don't you? You're sitting, waiting on the first of the month to get a check. Stuck in a wheelchair. You know... That-that's an option? I don't take reality checks from anybody. I want to follow what my passion is in life more than anything else. Don't give me a reality check because reality will tell you what you can't do. "" You need to deal "" with the real world. '' No, my world is real to me.",Postcards came into the family from deceased relatives in concentration camps — The narrator became convinced that they did not want to be like those people — The narrator decided to become a person who helped others — The narrator decided to become a doctor to alleviate human suffering,He was thrown over 50 feet from a car — People thought he died — People thought he would never walk again
59c3eeac05da9d0001402bcd,78,332,1: not similar,1: not similar,overal_first,one is about becoming accepting of one self and the other is just some rich person,hiding  their life story and secrets while the other is a ceo where you have no secrets,P332,421,436,LL,0.07549176,0.094611526,"When I was a kid, I used to hide everything, like hide all the terrible details of my life. And kind of pull them close to me and try to make them look like something else to other people when I told the story. Yeah. And I think when I was 17 and I went away to college , I got very tired of trying to keep track of all my lies. So I decided I would never tell a lie again. I got to tired of it , I walked right in to my college roommate , and I just kinda blurted out like, my mother left me when I was a baby , my father doesn't want me and my cousins all tried to rape me. And I'm not a Christian anymore , I don't believe in God, and I'm here on a scholarship. And I don't think she spoke to me again for the rest of the semester , but basically I think that was a valuable accident I happened upon because after that I was just like the tell all girl. The tell too much girl. And I think when I became a lesbian I continued to be that kind of person, telling everyone about it in a culture that was violently homophobic.","My name is David Shotts , I'm the Vice President at Ascend Insurance Brokerage and we work directly with the entertainment industry. So, we work with music venues, music festivals, touring artists, event safety, event security companies. I kinda got into this industry by accident. I was playing in a band  and we were touring the country, and having a lot of fun, and not really thinking about insurance, to be quite honest. My broker said no one knows this industry like you, come to work for me , and I have just kind of found out I was really good at it. It's cool because I'll talk to people and I'll tell them  what I do and most commonly people are like, I didn't even know you could get insurance for that. I think it's kind of the beauty of the industry is that the insurance is everywhere. It doesn't just stop with home, auto, life. So if you're into extreme sports, I know a brokerage in California that focuses on extreme sports. If you're into hunting and fishing, I know underwriters that specialize in that industry. Get an idea of what's out there. If you're sitting there going I'm not quite sure what I wan na do in this industry, that's okay. As I said earlier, there's a lot of opportunity in this industry so feel around.",I went away to college — I decided I would never tell a lie again — I walked right in to my college roommate — I blurted out my personal story to my roommate — My roommate did not speak to me for the rest of the semester — I became a lesbian — I told everyone about being a lesbian in a homophobic culture,David Shotts played in a band — David Shotts toured the country with his band — David Shotts' broker invited him to work for him — David Shotts started working in the insurance industry
59c3eeac05da9d0001402bcd,81,321,2: slightly similar,2: slightly similar,overal_first,The grateful dead is nostalgic and so is myspace,both reflect on what they wish that had happened financially in lifeq,P321,213,507,LL,0.2523703,0.12933764,"five or six bands, you know, 'cause people would come to me and go , "" Oh we got a band, too . '' And by having the most popular band in St. Louis, which was a band called the . We were-became the radio station's band, which meant they played like 80-100 commercials a week. "" Hey, the , "" we playin ' at 66 Drive-In. '' And it'd be, "" Steve on trumpet [do-do-do-do-do-do ] '' So being the popular band in town , I started booking other bands, 'cause when I was already booked, I didn't see any reason to turn people down. I said, "" Wait a second, let me see if I can get another band. '' Well, that eventually led to booking 1100 bands. So we were the largest band-booking agency in the country , and I was like 18 years old. So went from local bands, regional bands, to national bands. And the first show we did was in 1969 was the Grateful Dead. You guys sitting here all have ideas. Whether you pursue them ot not is up to you. Don't later on look back and say , "" God, I wish "" I would've done that. ''","something with business. I didn't know exactly what I was going to do. My passion wasn't there , but that's where the money was at. And I'm thinking, "" This oughta pay the bills , "" I ` ma have a family. This is what I'm going to do. "" I'm just gon na paint on the side. '' But it got to that point where I couldn't work because I kept hearing that I got to pursue my dream as a, as an artist. That Obama shoe came to me. And I woke up at two o'clock in the morning and I painted that shoe. And I went to the mall and took a picture, put it on MySpace. No big deal. Didn't think nothing of it. And then like the first big thing that happened was the Smithsonian e-mailin ' me and I thought it was a joke. And I cried. I was like, I was almost homeless in January. Like, had I quit, had I quit a month before I made that shoe , had I quit an hour before I made that shoe, and decided, "" I'm just gon na forget about art , '' this would have never happened.",became the radio station's band — played 80-100 commercials a week — started booking other bands — booked 1100 bands — became the largest band-booking agency in the country — did the first show in 1969 with the Grateful Dead,I woke up at two o'clock in the morning — I painted that shoe — I went to the mall and took a picture — I put the picture on MySpace — The Smithsonian emailed me — I cried
59c3eeac05da9d0001402bcd,92,397,2: slightly similar,1: not similar,overal_first,one was coming from a child perspectives and the other is an adult ,one shows his passion paid off at a remarkable time and the other doesnt want to stop and has ambitions,P397,124,444,LL,0.26464185,0.07146767,"A few years ago I had a bit of a scare. My appendix ruptured on tour and I came close to dying. And it was the same week that my first song went into the top 20. After more than 20 years of making music - Wow. We had a song, Say Hey I Love You. Goes into the top 20. And I'm on this gurney being wheeled down to perhaps my death. And I get this text. Your song's in the top 20, and I'm like, didn't even matter. Yeah. I was like , whatever. I was like , I just wan na see my kids again. I wan na be with my family. And I can appreciate having made music for that long that it's a nice thing to have a lot of people hear your song. But If I can't share with my family, it doesn't matter. At this point in my life, I'm 48. I have two sons. I have one who's 27 and I have one who's 15. And I still feel like I'm 22 years old. I still have the same passion for what I do with music. And I have this life that I feel is fulfilling in so many ways that I feel happy most of the time.","I'm 53 years old , I'm trying to decide what I'm gon na do when I grow up. My grandfather farmed , he went out and said , hey do you wan na plant a garden? And I got started that way , we planted some radishes in a spot about this big and I thought it was the coolest thing. I was debating between agriculture and ornamental horticulture, like growing flowers. But I thought if I'm gon na spend my life doing something, I would rather spend my life helping to feed the world. So our job is to develop a hybrid seed that will help the farmer in his business. So if you take two inbreds, like that , and you cross them , that's your hybrid. So people are like, why do you have hybrids? It's like, that's why I have hybrids. Some people feel like , okay , I just wan na make a lot of money. But if you can find something you have a passion for, you love it, you think about it in the morning when you wake up. And then you can figure out an intersection of that thing with something that you can make a living doing , That's a pretty sweet place to be.",My appendix ruptured on tour — I came close to dying — My first song went into the top 20 — I was on a gurney being wheeled down — I got a text saying my song was in the top 20,Grandfather asked if they wanted to plant a garden — They planted some radishes in a small spot — They debated between agriculture and ornamental horticulture — They decided to spend their life helping to feed the world — They developed a hybrid seed to help farmers — They crossed two inbred plants to create a hybrid
5f828a47a08cb43c715fe3a2,17,279,3: moderately similar,1: not similar,overal_first,"One went rock bottom and got a job as the head of marvel, the other got a job but then developed a new business.",They both talk about job transitions but the first one has a bit of a rock bottom when the second is just someone who is curious and passionate,P279,48,546,LH,0.096145704,0.3098803,"have the confidence or believe in some way or some fashion they'll find themselves. It always terrified me. I have four degrees and never really had any interest in any of them. I was miserable, except in my off-hours, when I was chasing whatever that I liked to do for fun, which was music and comic books and movies. And what happened was, I lost my job, left my wife , and I was homeless. Had no place to live. A guy that was uh, in a search firm, a headhunter, knew all my passions about comic books and movies and music. And he's the one who said, "" Marvel Comics, they're looking "" for somebody who actually reads comic books "" that has a business background. '' And I was 45 years old...  44 years old before I became president of Marvel Comics, Spiderman's boss. You don't want to be put into that position of luck ... making a difference in your life at a later age. Be in charge of your destiny now.","I always grew up with tea being a stable at our dining table. One of my colleagues from my previous job, knew a recruiter at eBay and he recommended me and they ended up hiring me. But one day I was trying to make loose-leaf tea at my desk , and by the time I would make it , I would be late for a meeting. And every time I tried to use tea bags instead, I was never satisfied with the quality because it was not as flavorful, it didn't have as much aroma. That was my first point of inspiration to think about the idea for tea drops. It took me about a year and a half of experimenting. I would spend my weekends and my week nights kind of blending and I was obsessed with figuring it out. And once I had that, I started sharing it with my colleagues and friends and family. Now we're available in over 1,600 retail stores. My logic was, even if this failed, even if nothing ever comes of it, I know I would have gained so much in trying",lost my job — left my wife — was homeless — a headhunter told me Marvel Comics was looking for somebody with a business background who reads comic books — became president of Marvel Comics,"A colleague recommended me to a recruiter at eBay — They hired me — I tried to make loose-leaf tea at my desk — I tried to use tea bags instead — I thought about the idea for tea drops — I spent about a year and a half experimenting — I started sharing tea drops with colleagues, friends, and family — Tea drops became available in over 1,600 retail stores"
5f828a47a08cb43c715fe3a2,19,297,1: not similar,2: slightly similar,overal_first,"They are slightly similar, both individuals started with a personal interest (Neuroscience / Car detailing) and experienced a ""lightbulb moment"" where they realized they could turn that interest into a commercial venture.","These two stories couldn’t be more different—one is about high-level academic research and NIH funding, while the other is about car shows and aftermarket brush guards.",P297,9,84,LH,0.17118476,0.3296276,"I was the first one to go to college in my family. As an undergraduate, I found a passion for science  and I focused all my attention on biology, neuroscience. And then all of a sudden, my passion shifted from doing research, research, research to understanding how do I get my invention to the market. And then I did an internship with an investment firm and so after doing that , well, okay? I know how they get funded , I really , really like the startup environment. I'm gon na jump into a startup company that I'm really passionate about , and I met the CEO of Recovery Force. So I was brought onto Recovery Force to help promote the research and support the research through funding through the National Institute of Health. And like I say, it wasn't a straight road, what I thought I was gon na be doing today was not what I originally planned 10 or 15 years ago. There's so many avenues into every type of career path. You have to figure out what is best for you, cuz you can go political , you can go into academics , you can stay. There's so many areas where you can provide value.","And I didn't think anything of it  and then there was a show, a car show. So I went to this car show  and I go all right, washed my car and waxed it , hey, it's kinda cool , so I'll take you there. A company called Go Rhino. They came up to me and said , hey, if we give you our brush cards for free, will you put it on your car, and when you go to the next show, put our sticker on your car? I go, yeah, of course I will. Once I got like a bunch of sponsors and they gave me stuff for free , and I did it. And it ended up on a magazine. It did a cover, this and that. I'm like , I wan na do another one.",I went to college — I found a passion for science — My passion shifted from doing research to understanding how to get my invention to the market — I did an internship with an investment firm — I met the CEO of Recovery Force — I was brought onto Recovery Force to help promote and support research through funding from the National Institute of Health,went to a car show — washed and waxed my car — went to the car show with someone — a company called Go Rhino offered free brush cards — put the brush cards on my car — put the Go Rhino sticker on my car at the next show — got a bunch of sponsors who gave me stuff for free — put the sponsors' items on my car — appeared on a magazine cover
5f828a47a08cb43c715fe3a2,33,184,2: slightly similar,2: slightly similar,overal_first,"Both discuss job transition but that is where the similarities stop, one is forced military change, the other is a person not liking their job.",Both tell tales of moving on to a different role. However one is a forced change from going military into the working world. The other was a job choice that he didn't like.,P184,287,299,HL,0.42086777,0.106624275,"I don't think I'll ever find a job that I'm as good at as I was at being an infantry officer. I went from being a captain in the Marine Corps, in command of 950 marines and sailors. Every Friday I would go out to our Liberty Formation before I launched them for the weekend , and you just see this massive sea of servicemen and women that I was in command of. It was awe inspiring and humbling and it was just an awesome opportunity. I ended up taking a job with a medical IT company. And I was in a cubicle next to a 23 year old, looking through spreadsheets to see if there were duplicate hospitals in them. You couldn't have wasted my experience or skill sets more , but that's all part of it. You can not expect your first employer or the people that you're interviewing with or the community you moved to , you can't expect them to know everything about you and understand your value right off the bat. You have to go in and you've got ta show them. You've got to compete again and so I had a lot of fun. Figuring out, okay, how do I become a non profit leader and build a non profit? By the way at the same time, I've also got ta fight these guys that wan na beat me up on national TV because that helped me pay my bills as well. So trying to juggle all those while we were having kids and everything , it was a wild, crazy transition for sure.","Wasn't a good experience. Didn't think I was gon na like practicing law and definitely didn't like where I was doing it. And I think like a lot of people who are in their first real job, you get a little freaked out when you're unhappy. Because, "" What kind of risks "" am I taking if I leave this place? "" Am I ever gon na get a job again? "" What does it say about me as a person that I've made "" the wrong choice here? '' It's nonsense. You just go on to the next thing and you kind of keep going. I finally kind of decided to make the jump and went to another firm , and it was absolutely night and day difference. All the kind of weird directions that my career has taken wasn't the result of plotting it out even at that time. A lot of it was happenstance. Just, you kind of work hard, keep your eyes open.",He was a captain in the Marine Corps in command of 950 marines and sailors — He went out to the Liberty Formation before launching the servicemen and women for the weekend — He took a job with a medical IT company — He looked through spreadsheets to see if there were duplicate hospitals — He figured out how to become a non profit leader and build a non profit — He fought on national TV to help pay his bills,Did not like practicing law — Did not like where I was doing it — Decided to make the jump — Went to another firm
5f828a47a08cb43c715fe3a2,93,17,1: not similar,2: slightly similar,overal_first,One was a hard switch the second was a forced switch,"One was about changing from playing with taxpayer dollars moving to their own money, the second was not being able to find the ideal job but going into one that was available.",P017,81,220,HH,0.4642836,0.5460311,"When I got out of college, I went into the Army Reserve, through the Communications Officer. And ended up back in 89 getting a job working for the Air Force Research Laboratory. At an Engineer and Developing Technology, to make weapons smarter, new technology to be able to kind of carry weapons. And so this whole focus was on creating capability. But when you're in the entrepreneurship world and the commercial world, that's a different mindset. Yeah. See, when I worked for the government. I could spend the government money on my ideas. But I'm out here as an entrepreneur , I have to spend my own money. So that was hard for me, to try to get that switch going on. My approach, and what I always tell people is you have to start connecting, networking. And a lot of people thinks that's hard , but it is not really hard. It's just a matter of meeting people , and let them know what you do or what you wan na do.","My wife and I call ourselves, laughingly, that we're fixers , so it's our job now to go in and help institutions and organizations that are flailing or floundering. Because my wife, myself, we come from a generation where we were told Indians are good with their hands, they're not meant for college. So just get a high school education and go to work. What drove me truly was, I wanted to help my people and I went to Community College , transferred to Black Hills State College , graduated from there in 1985. And immediately after law school, immediately came home to the reservation and there were no jobs in the Legal Profession. But the college had a directors position in institutional development and they hired me. And lo and behold they hired me as the acting president in 1991. So that's become the passion now is to help our children and our grandchildren to succeed and to again, instill with them a higher passion than just a job from eight to five.",I got out of college — I went into the Army Reserve through the Communications Officer — I got a job working for the Air Force Research Laboratory — I worked at an Engineer and Developing Technology to make weapons smarter — I tried to get the switch going on from government work to entrepreneurship,I went to Community College — I transferred to Black Hills State College — I graduated from Black Hills State College in 1985 — I finished law school — I came home to the reservation — The college hired me as a director in institutional development — The college hired me as the acting president in 1991
5f828a47a08cb43c715fe3a2,96,13,2: slightly similar,1: not similar,overal_first,"One is onward and upward, the second is massive set back and handling that negativity ",One is talking about College and moving forward with life and the second is a massive set back in life.,P013,0,59,HH,0.39062768,0.42707086,"In college, I was figuring my life out. I didn't have an exact plan in terms of what I wanted to do. Everybody that acted in the capacity of a guidance counselor to me helped mold me into where I am today. For instance, when I was in high school, my guidance counselor told me , Chris, based on what I know about you, I know you love to be in big cities. I know you love to study human behavior and psychology. We discussed where I might end up in college , so I chose to go to NYU based on that feedback. And when I got my first job in marketing analytics, it's when I realized that hey, this is really cool, I actually really like this. Don't feel like you have to know all the answers right now. The more strict you are in terms of what you think you want to do, plus options you'll have. So think outside the box and keep an open mind.","I worked in technology up until 1998 in which I struck out on my own and I built an engineering company. Had good contracts. 9/11 hits a couple of years later, and all of a sudden a lot of the major corporations and people  I was dealing with, their stocks fell, and they stopped giving work. I went and became a screener at the airport. I want you to think about this. I worked for a major corporation, I'm a screener, people that were my clients and then I work with , were coming through the airport. You got me reminiscing and thinking back here. But, I stuck to my principles. I knew I was better than this, all right? And I had a plan. So I took what I knew, even though I was working in terrorism and mass transit, I created interoperability at the 2004 Super Bowl. And so, I knew from that, I was as good or better than anybody there.",My guidance counselor told me I love to be in big cities — My guidance counselor told me I love to study human behavior and psychology — I chose to go to NYU — I got my first job in marketing analytics — I realized that I really like marketing analytics,I struck out on my own — I built an engineering company — 9/11 happened — major corporations and people I was dealing with stopped giving work — I became a screener at the airport — I created interoperability at the 2004 Super Bowl
698bc2e694961b3cbb763a66,30,156,2: slightly similar,2: slightly similar,overal_first,"The theme of realizing that what the author is doing is not satisfying to them is still present, and there are some slight similarities present in both stories. ","There were some slight similarities present in the stories of ""finding your calling"" or a job that is what you want, but otherwise the stories were different. ",P156,194,330,HL,0.5433194,0.09302826,"when I was four, but um ... growing up without a mother -- 'cause she died when I was six -- growing up with just my dad and my brother , I was obviously very, um, just very independent and strong-willed. And my dad's best friend was a stockbroker, and for some reason, because I was so good with money, that I decided that I was, that I would be a really good stockbroker. And fortunately, throughout high school, we had work exchange and work experience, and um , they used to send me off with all sorts of random checks and things to, you know, with million dollars in my hand to go and deliver somewhere, and I had no idea where I was going or how to get there. And being the little surfy chick that I was , it just made me realize that wasn't the avenue I wanted to go down. Ultimately, to become successful in anything , you have to be relatively selfish. You have to be so one-dimensional. I also believe that there's no such thing as a mistake , it's only a learning experience. The only mistake is not learning from it. But even then, you're just gon na be given the opportunity to learn it and learn it and learn it until such time as you do. So I made the same "" mistake '' over and over again until I actually got the lesson.","They would always listen to this great jazz station called KADX. And one, for I just saw what they were doing  and they were having the best time, laughing and listening to this great music , and I said, "" Can I, can I do that with you next week ? '' He said, "" Okay, son. '' So I actually came to sort of a reckoning in my life at a very early age , and it was the last time that I worked at a fast-food restaurant. And I remember on that Friday, before I quit , I said that was the last time I was gon na ask anybody if they wanted fries with that Coke. I would oftentimes get a little disheartened , and I would never, of course, tell them. When I would hear parents tell my students that, you know, "" You got ta grow up and get a real job, '' I would think that a real job that is a s-s-successful job for someone is a job that is driven by their passion and their love, and not a job that's just there because you're getting the paycheck.",Her mother died when she was six — She decided she would be a stockbroker — She was sent off with million dollars in checks to deliver somewhere — She realized being a stockbroker was not the avenue she wanted to go down — She made the same mistake over and over again until she learned the lesson,"They were having the best time, laughing and listening to music. — I asked if I could do that with them next week. — He said okay. — I came to a reckoning in my life at a very early age. — I worked at a fast-food restaurant for the last time. — I said that was the last time I was going to ask anybody if they wanted fries with that Coke."
698bc2e694961b3cbb763a66,31,102,2: slightly similar,1: not similar,overal_first,,"The only similarity that I saw in both stories were that they saw a problem and made a business around the solution. However, one story was about a nonprofit, and the other was about a home brewing business. There were only slight similarities present. ",P102,218,518,HL,0.43153438,0.10778589,"So I entered foster care when I was about three and a half years old. During that time, I had 14 different foster homes. I wasn't always placed in the most ideal circumstances. These were people who had problems with drugs, alcohol, violence, pedophilia. So I had this sense of I've got ta do something. I've got ta say something , this is not okay, and that kind of kept eating at me. And I think that's the motivation that kept me from turning to drugs, or running away, or becoming part of that statistic, that label that they expected of me. I had to do something differently. And so all of that gave me this perspective that it's not enough to complain about something if you're not willing to be a part of the solution. So a really big sticking point for me was that I'm not just going to walk around complaining about foster care or complaining about this system of care that's not protecting kids, no. I wan na be directly involved in the very system that failed me so that I can make it better. And I ultimately opened a non-profit organization that provides direct services to children and families. So all of my experiences kind of led to me serving others in a way that I wish I had been served when I was a young person.","towards food that I did. And so we would entertain a lot of our friends. And so all the wine dinners, all of a sudden , somehow we started home brewing. It was a simple enough question that deserved a simple answer. "" Well there aren't any good American beers , "" well we will supply the pipeline. '' And so we started a really naive way of thinking , but I really believe that all good thoughts come out of just a desire, a simple idea. And then the passion that you have is gon na really drive that.","I entered foster care when I was about three and a half years old — I had 14 different foster homes — I decided I had to do something and say something about my situation — I resolved not to turn to drugs, run away, or become part of the negative statistics — I decided not to just complain about foster care but to be part of the solution — I decided to be directly involved in the system that failed me — I opened a non-profit organization that provides direct services to children and families",They entertained a lot of their friends. — They started home brewing.
698bc2e694961b3cbb763a66,48,219,1: not similar,2: slightly similar,overal_first,"There are similarities present in the progression of the story, from venturing somewhere, to going somewhere new, to starting a new ""job"" of sorts. ","The themes present in both stories are different- one is about acceptance of a job, finding something that the author is okay with doing, and the other is about not being stuck in a job that you hate for the rest of your life. ",P219,145,373,LH,0.13136293,0.4905864,"When I joined the military, I had literally nothing. I was in a holding center, in a juvenile holding center and my recruiter came and rescued me. Needless to say , when I went to boot camp, I thought it was actually kind of easy and like I had never had so much food before in my life. When I joined the military, I originally signed up as a gunner's mate. I got out, felt like something was missing, I ended up moving out here for a job, and I was, like, guns , I know guns. I can do this job, that was easy. That was my turnaround moment. Okay.","I was already a pretty avid diver , and enjoyed it enough that I said, well, if I ever don't have a real job or don't like the real job , it's something I'll probably try to pursue full time. So then I came down here to Miami, went to law school, practiced law for about a year and a half. Wasn't really as fulfilling as it needed to be, so at that point I said , I'm gon na fall back on one of my passions and open up a scuba shop. So here we do full service any kinda certification that you would want. It definitely is a much more enjoyable day. So If you think that you like something and you wan na pursue it , pursue it. If it doesn't work out, you've got time for other options. But the last thing that you want is to kind of be stuck in a career for 20, 30 years and hate it.",I joined the military — My recruiter came and rescued me — I went to boot camp — I signed up as a gunner's mate — I got out — I moved out here for a job,came down to Miami — went to law school — practiced law for about a year and a half — decided to open up a scuba shop
698bc2e694961b3cbb763a66,50,77,3: moderately similar,1: not similar,overal_first,Event sequence A had the character go through a much more desperate time in their life in the beginning. ,,P077,48,482,HH,0.42726916,0.35452345,"have the confidence or believe in some way or some fashion they'll find themselves. It always terrified me. I have four degrees and never really had any interest in any of them. I was miserable, except in my off-hours, when I was chasing whatever that I liked to do for fun, which was music and comic books and movies. And what happened was, I lost my job, left my wife , and I was homeless. Had no place to live. A guy that was uh, in a search firm, a headhunter, knew all my passions about comic books and movies and music. And he's the one who said, "" Marvel Comics, they're looking "" for somebody who actually reads comic books "" that has a business background. '' And I was 45 years old...  44 years old before I became president of Marvel Comics, Spiderman's boss. You don't want to be put into that position of luck ... making a difference in your life at a later age. Be in charge of your destiny now.","I went to school for welding, design, pouring metal, and working in the foundry, and all of these crazy things , I thought it was everything. And there was this moment , I remember just thinking , this is not me , this is not what I want to be in my life. I really just had to drop everything and start over and just move , and I just explored. And I took some time off  and I was doing my thing, traveling out here to Colorado, and just kind of experimenting with different processes. I ended up blowing glass and trying it for the first time, and falling in love, like that's it , that's my life.",lost my job — left my wife — was homeless — a headhunter told me Marvel Comics was looking for somebody with a business background who reads comic books — became president of Marvel Comics,"I went to school for welding, design, pouring metal, and working in the foundry — I thought it was everything — I remembered thinking this is not me — I had to drop everything and start over — I moved — I took some time off — I traveled to Colorado — I experimented with different processes — I ended up blowing glass for the first time — I fell in love with blowing glass"
698bc2e694961b3cbb763a66,77,224,1: not similar,1: not similar,overal_first,,,P224,105,364,LH,0.25184423,0.319092,"I'm an Assistant Professor in Astronomy at California Institute of Technology and Caltech. And I study the dynamic universe. So what I do is, with the beautiful telescopes here at Palomar Observatory, we have some robotic telescopes that are continuously making a movie of the night sky. So we image the sky over and over again and we look for what changed. You might go out there and think universe is the same old thing every time , but it's actually not. It's full of these little explosions, which last for a very short amount of time , so they're very But they're very energetic. It's like cosmic fireworks lighting up our sky. So why did you choose to pursue the degree path that you did? I would say that in my own case, I mean , it was not at all clear that one day I would do a PhD. I grew up on a farm in India with 100 cows and fields of weeds and chick peas. And I had left home when I was 15 , and I was a girl in India in a small place. The entire community was up in arms, you know? There were people like neighbors, relatives , you name it. People I haven't even seen before coming into the house and trying to talk my parents out of this crazy decision to send their daughter alone on this journey into other end of the world to pursue something called Astronomy or whatever that was. The community was completely unsupportive. How did you deal with that? In my case, the best way to deal with it was to just let that fade away in the background and not engage with the two directly, but focus on what is motivating me, on what is giving me joy and just let everything else just fade away in the background.","I've been put in situations where, if you don't talk to this person, your opportunity is gon na pass you by. But once you tell yourself, you know what, I'm gon na not let this opportunity pass, it's just a conscious decision. You know what, I'm just gon na go with it. What's the worst that can happen? And now it's kind of natural. If I need to talk to somebody, I might not want to , but I'll go up and be like yo let's handle this business , you have to have that. You know? Even if you shy, like you just got ta push through it. Once you get through that little fear, everything just comes. So where do you see like your confidence level now? Just I know that I can, like there's nothing you can tell me that I can't do, you know what I'm saying? So, just knowing that in the back of my mind. I got this, no matter what. Even if I don't make it today, I'm gon na make it tomorrow. If I fail today, then I'm gon na get right back up, and do it again. So, knowing that, just having that failure , and then coming back from it. The ground comes under me. I'm just going build a new ground.",I studied the dynamic universe — I used robotic telescopes at Palomar Observatory to make a movie of the night sky — I imaged the sky repeatedly to look for changes — I grew up on a farm in India — I left home when I was 15 — The community tried to talk my parents out of sending me away — I decided to focus on my motivation and joy and ignore the community's opposition,I told myself I was not going to let the opportunity pass — I decided to go with it — I went up to talk to somebody despite feeling shy — I pushed through my fear — I experienced failure — I got right back up and did it again
698a673c001b37143d4ea2df,4,72,3: moderately similar,1: not similar,overal_first,Sequence A basically advises to do what is done is Sequence B. ,Both encourage exploring all of your options in order to settle down with the thing that you love doing. ,P072,18,482,HH,0.3813451,0.32088488,"Well... what's the chances of makin ' it? About like hittin ' the lottery.  [British accent] I mean, are you saying, "" Don't take the chance ''?  I say go to school and get all the degrees you can get, get into business, make all the money you can get. Then start a band or a night - club. Don't do it the hard way like we did.  Does that mean that if you went back, you'd do it differently?  I probably would've went to school.  Why?  I-I'll tell you this : I've been in a lot of trouble in my life. I've been to prison twice. There's just no ...  there's just no reason to have to go through anything that hard, you know? But I didn't see it when I was a kid. If it's a burning desire and you can't think of nothin ' else , you might have a chance. If you think you do and you're willing to roll the dice, then you go do it , but you'll never find out unless you do try, you know? That's the other side of the coin.","I went to school for welding, design, pouring metal, and working in the foundry, and all of these crazy things , I thought it was everything. And there was this moment , I remember just thinking , this is not me , this is not what I want to be in my life. I really just had to drop everything and start over and just move , and I just explored. And I took some time off  and I was doing my thing, traveling out here to Colorado, and just kind of experimenting with different processes. I ended up blowing glass and trying it for the first time, and falling in love, like that's it , that's my life.",He said to go to school and get all the degrees you can get. — He said to get into business and make all the money you can get. — He said to start a band or a night-club. — He said not to do it the hard way like they did. — He said he probably would have went to school if he went back. — He said he had been in a lot of trouble in his life. — He said he had been to prison twice.,"I went to school for welding, design, pouring metal, and working in the foundry — I thought it was everything — I remembered thinking this is not me — I had to drop everything and start over — I moved — I took some time off — I traveled to Colorado — I experimented with different processes — I ended up blowing glass for the first time — I fell in love with blowing glass"
